timestamp	update_idx	episode_start	episode_end	episodes_in_update	rollout_steps	mean_reward	mean_steps	arrived	ego_crash	abnormal_end	timeout	spawn_failed	policy_loss	value_loss	entropy	loss	approx_kl	clip_fraction	explained_variance	epochs_ran	samples
2026-05-02T21:24:18	1	1	3	3	2142	-75.671296	714.000000	3	0	0	0	0	-0.005861	145.565975	1.607308	72.761053	0.001231	0.000000	0.001999	4	2142
2026-05-02T21:24:31	2	4	8	5	2544	-157.432374	508.800000	5	0	0	0	0	-0.000857	279.521025	1.608165	139.743574	0.000244	0.000000	0.007781	4	2544
2026-05-02T21:24:43	3	9	13	5	2421	-179.703418	484.200000	5	0	0	0	0	-0.001273	321.577636	1.607193	160.771478	0.000108	0.000000	0.013126	4	2421
2026-05-02T21:24:56	4	14	18	5	2702	-102.864365	540.400000	5	0	0	0	0	0.000018	233.972516	1.606172	116.970214	0.000085	0.000000	0.028311	4	2702
2026-05-02T21:25:07	5	19	22	4	2079	-62.920553	519.750000	4	0	0	0	0	0.010713	201.898707	1.605874	100.944007	0.000106	0.000000	0.060521	4	2079
2026-05-02T21:25:20	6	23	29	7	2293	-1.243834	327.571429	7	0	0	0	0	-0.000261	188.070783	1.604790	94.019082	0.000070	0.000000	0.088018	4	2293
2026-05-02T21:25:32	7	30	34	5	2119	-85.791183	423.800000	5	0	0	0	0	-0.003180	198.398512	1.604185	99.180034	0.000020	0.000000	0.174809	4	2119
2026-05-02T21:25:44	8	35	39	5	2101	-92.161254	420.200000	5	0	0	0	0	0.007647	302.697071	1.604374	151.340142	0.000006	0.000000	0.207288	4	2101
2026-05-02T21:25:58	9	40	46	7	2296	-42.684940	328.000000	7	0	0	0	0	-0.000265	299.511816	1.604558	149.739594	0.000004	0.000000	0.258124	4	2296
2026-05-02T21:26:07	10	47	50	4	1763	-117.318621	440.750000	4	0	0	0	0	-0.000211	200.630147	1.604386	100.298817	0.000004	0.000000	0.356617	4	1763
2026-05-02T21:26:20	11	51	55	5	2392	-106.204958	478.400000	5	0	0	0	0	-0.001236	210.329933	1.604168	105.147688	0.000010	0.000000	0.356115	4	2392
2026-05-02T21:26:33	12	56	62	7	2227	10.092109	318.142857	7	0	0	0	0	-0.000946	190.292054	1.603736	95.129044	0.000014	0.000000	0.400655	4	2227
2026-05-02T21:26:44	13	63	66	4	2223	-248.010636	555.750000	4	0	0	0	0	0.001016	336.389594	1.603934	168.179776	0.000003	0.000000	0.476451	4	2223
2026-05-02T21:26:57	14	67	72	6	2049	-32.540457	341.500000	6	0	0	0	0	0.034438	242.369834	1.602902	121.203326	0.000026	0.000000	0.492754	4	2049
2026-05-02T21:27:11	15	73	79	7	2364	-17.052254	337.714286	7	0	0	0	0	-0.006336	217.821512	1.601973	108.888399	0.000029	0.000000	0.552582	4	2364
2026-05-02T21:27:25	16	80	86	7	2139	-87.047424	305.571429	7	0	0	0	0	-0.002937	270.419854	1.602073	135.190968	0.000010	0.000000	0.572690	4	2139
2026-05-02T21:27:37	17	87	91	5	2143	1.454150	428.600000	5	0	0	0	0	-0.002522	191.788266	1.600184	95.875608	0.000084	0.000000	0.585890	4	2143
2026-05-02T21:27:51	18	92	99	8	2233	88.671473	279.125000	8	0	0	0	0	-0.001051	138.527752	1.596042	69.246865	0.000231	0.000000	0.564194	4	2233
2026-05-02T21:27:53	19	100	100	1	270	-4.403116	270.000000	1	0	0	0	0	0.122815	216.622161	1.593669	108.417959	0.000019	0.000000	0.599657	4	270
2026-05-02T21:28:07	20	101	109	9	2089	36.091922	232.111111	9	0	0	0	0	-0.001591	192.048403	1.592089	96.006690	0.000152	0.000000	0.595039	4	2089
2026-05-02T21:28:23	21	110	119	10	2204	2.531345	220.400000	9	1	0	0	0	-0.002662	222.838078	1.589443	111.400482	0.000029	0.000000	0.571030	4	2204
2026-05-02T21:28:36	22	120	126	7	2103	24.572763	300.428571	7	0	0	0	0	0.015208	194.372172	1.587874	97.185415	0.000168	0.000000	0.639260	4	2103
2026-05-02T21:28:49	23	127	132	6	2343	-75.048363	390.500000	6	0	0	0	0	0.009713	278.953798	1.584137	139.470772	0.000054	0.000000	0.586251	4	2343
2026-05-02T21:29:04	24	133	140	8	2172	3.638798	271.500000	8	0	0	0	0	-0.002566	255.552358	1.583067	127.757781	0.000045	0.000000	0.644472	4	2172
2026-05-02T21:29:17	25	141	147	7	2376	-30.230675	339.428571	7	0	0	0	0	-0.007753	288.245219	1.580407	144.099054	0.000159	0.000000	0.635818	4	2376
2026-05-02T21:29:22	26	148	150	3	635	47.565848	211.666667	3	0	0	0	0	0.005710	184.780619	1.573840	92.380279	0.000008	0.000000	0.637500	4	635
2026-05-02T21:29:35	27	151	157	7	2057	-42.813306	293.857143	7	0	0	0	0	-0.006818	292.150166	1.579135	146.052471	0.000255	0.000000	0.654590	4	2057
2026-05-02T21:29:47	28	158	162	5	2263	-59.170787	452.600000	5	0	0	0	0	-0.002472	321.896329	1.588608	160.929807	0.001038	0.001731	0.671152	4	2263
2026-05-02T21:30:01	29	163	170	8	2218	10.336763	277.250000	8	0	0	0	0	-0.000818	291.389554	1.599320	145.677964	0.000300	0.000000	0.659253	4	2218
2026-05-02T21:30:14	30	171	177	7	2117	65.235324	302.428571	7	0	0	0	0	0.005145	208.440881	1.598883	104.209597	0.000164	0.000000	0.651179	4	2117
2026-05-02T21:30:26	31	178	183	6	2219	-21.911650	369.833333	6	0	0	0	0	0.000147	240.543045	1.602382	120.255646	0.000216	0.000000	0.667780	4	2219
2026-05-02T21:30:42	32	184	193	10	2196	8.402502	219.600000	10	0	0	0	0	-0.002673	235.336322	1.601644	117.649472	0.000222	0.000000	0.650297	4	2196
2026-05-02T21:30:54	33	194	199	6	2269	43.344607	378.166667	6	0	0	0	0	-0.001010	210.994194	1.600034	105.480086	0.000139	0.000000	0.602713	4	2269
2026-05-02T21:30:56	34	200	200	1	318	70.459324	318.000000	1	0	0	0	0	0.016080	119.019439	1.599817	59.509802	0.000012	0.000000	0.704792	4	318
2026-05-02T21:31:10	35	201	208	8	2069	-3.372036	258.625000	8	0	0	0	0	0.000657	258.730167	1.600056	129.349739	0.000050	0.000000	0.679994	4	2069
2026-05-02T21:31:22	36	209	213	5	2170	-34.171279	434.000000	5	0	0	0	0	-0.001877	246.999853	1.599325	123.482058	0.000357	0.000000	0.661270	4	2170
2026-05-02T21:31:34	37	214	219	6	2267	64.658973	377.833333	6	0	0	0	0	0.000187	160.361505	1.599137	80.164948	0.000320	0.000000	0.653538	4	2267
2026-05-02T21:31:45	38	220	224	5	2177	48.267237	435.400000	5	0	0	0	0	-0.004928	173.075641	1.596283	86.516929	0.000713	0.000000	0.668364	4	2177
2026-05-02T21:31:57	39	225	229	5	2236	9.013365	447.200000	5	0	0	0	0	-0.002724	188.600607	1.582520	94.281754	0.002202	0.009606	0.611125	4	2236
2026-05-02T21:32:11	40	230	236	7	2424	-47.038491	346.285714	7	0	0	0	0	-0.000086	215.829907	1.575767	107.899110	0.000257	0.000000	0.707301	4	2424
2026-05-02T21:32:24	41	237	241	5	2243	-130.116432	448.600000	5	0	0	0	0	0.000048	247.897417	1.578738	123.932970	0.000199	0.000000	0.662311	4	2243
2026-05-02T21:32:37	42	242	247	6	2466	71.497000	411.000000	6	0	0	0	0	-0.004068	133.440348	1.575747	66.700348	0.001658	0.009639	0.701397	4	2466
2026-05-02T21:32:43	43	248	250	3	933	-43.999740	311.000000	3	0	0	0	0	-0.003775	274.318670	1.561911	137.139944	0.000119	0.000000	0.562400	4	933
2026-05-02T21:32:54	44	251	255	5	2220	91.403437	444.000000	5	0	0	0	0	-0.003505	105.736391	1.561638	52.849074	0.002448	0.038745	0.746730	4	2220
2026-05-02T21:33:08	45	256	261	6	2319	42.701600	386.500000	6	0	0	0	0	-0.023781	160.496252	1.563035	80.208715	0.002890	0.009479	0.666567	4	2319
2026-05-02T21:33:22	46	262	269	8	2064	74.901772	258.000000	8	0	0	0	0	-0.001816	160.923515	1.557216	80.444369	0.000230	0.000000	0.625165	4	2064
2026-05-02T21:33:34	47	270	274	5	2232	-31.263433	446.400000	5	0	0	0	0	-0.001577	211.039182	1.554141	105.502472	0.000679	0.000000	0.695913	4	2232
2026-05-02T21:33:46	48	275	278	4	2121	-34.634481	530.250000	4	0	0	0	0	-0.005882	174.550210	1.534023	87.253884	0.000611	0.000000	0.661706	4	2121
2026-05-02T21:33:59	49	279	284	6	2473	-55.262178	412.166667	6	0	0	0	0	-0.001483	224.866352	1.521958	112.416473	0.000190	0.000000	0.692884	4	2473
2026-05-02T21:34:11	50	285	290	6	2079	116.778054	346.500000	6	0	0	0	0	-0.001810	93.231380	1.555453	46.598326	0.002419	0.022356	0.638695	4	2079
2026-05-02T21:34:25	51	291	298	8	2196	67.824136	274.500000	8	0	0	0	0	0.000029	136.053514	1.561910	68.011167	0.000772	0.000000	0.672232	4	2196
2026-05-02T21:34:28	52	299	300	2	662	125.235347	331.000000	2	0	0	0	0	0.004381	79.505188	1.566218	39.741314	0.000102	0.000000	0.643329	4	662
2026-05-02T21:34:42	53	301	307	7	2347	93.215409	335.285714	7	0	0	0	0	0.007350	122.547835	1.552636	61.265741	0.001782	0.007227	0.697281	4	2347
2026-05-02T21:34:55	54	308	314	7	2108	97.643237	301.142857	7	0	0	0	0	-0.002534	132.598937	1.557334	66.281361	0.000401	0.000000	0.586748	4	2108
2026-05-02T21:35:07	55	315	320	6	2126	78.159124	354.333333	6	0	0	0	0	-0.000498	133.929701	1.549738	66.948854	0.001693	0.001116	0.675535	4	2126
2026-05-02T21:35:20	56	321	327	7	2133	17.121249	304.714286	7	0	0	0	0	-0.006468	224.077114	1.537146	112.016716	0.002220	0.019651	0.703647	4	2133
2026-05-02T21:35:34	57	328	334	7	2316	-58.181410	330.857143	7	0	0	0	0	0.023116	317.777701	1.529642	158.896669	0.000356	0.000000	0.549358	4	2316
2026-05-02T21:35:51	58	335	346	12	2130	79.413694	177.500000	12	0	0	0	0	-0.002786	126.671232	1.529005	63.317539	0.000673	0.000000	0.590261	4	2130
2026-05-02T21:35:57	59	347	350	4	1031	79.367817	257.750000	4	0	0	0	0	0.041183	155.566280	1.521311	77.809111	0.000281	0.000000	0.623275	4	1031
2026-05-02T21:36:11	60	351	357	7	2310	35.653023	330.000000	7	0	0	0	0	0.000059	184.580374	1.530789	92.274938	0.000901	0.000000	0.701899	4	2310
2026-05-02T21:36:24	61	358	365	8	2083	110.133778	260.375000	8	0	0	0	0	0.004977	80.638529	1.538089	40.308860	0.002075	0.009725	0.639414	4	2083
2026-05-02T21:36:38	62	366	373	8	2200	41.663348	275.000000	8	0	0	0	0	0.003036	175.241212	1.529366	87.608349	0.000268	0.000000	0.726723	4	2200
2026-05-02T21:36:53	63	374	381	8	2412	79.317052	301.500000	8	0	0	0	0	0.002196	142.338286	1.526264	71.156077	0.001695	0.009762	0.633241	4	2412
2026-05-02T21:37:07	64	382	387	6	2830	26.833982	471.666667	6	0	0	0	0	-0.002319	172.061604	1.527166	86.013211	0.002854	0.024565	0.692576	4	2830
2026-05-02T21:37:19	65	388	393	6	2297	46.440243	382.833333	6	0	0	0	0	-0.002031	179.969179	1.521847	89.967340	0.002339	0.006101	0.691267	4	2297
2026-05-02T21:37:32	66	394	399	6	2298	92.626325	383.000000	6	0	0	0	0	-0.003458	145.303501	1.507972	72.633213	0.001185	0.000111	0.662170	4	2298
2026-05-02T21:37:34	67	400	400	1	388	130.693412	388.000000	1	0	0	0	0	0.007415	155.907906	1.510335	77.946265	0.000072	0.000000	0.471927	4	388
2026-05-02T21:37:46	68	401	406	6	2098	51.159123	349.666667	6	0	0	0	0	-0.006466	165.318828	1.497509	82.637973	0.001536	0.005911	0.716347	4	2098
2026-05-02T21:37:58	69	407	412	6	2070	54.399444	345.000000	6	0	0	0	0	0.007073	152.229702	1.476524	76.107160	0.002042	0.017706	0.705594	4	2070
2026-05-02T21:38:09	70	413	417	5	2128	66.587431	425.600000	5	0	0	0	0	-0.009949	118.314707	1.477302	59.132631	0.002974	0.029167	0.705824	4	2128
2026-05-02T21:38:22	71	418	424	7	2328	111.817910	332.571429	7	0	0	0	0	-0.006252	80.081114	1.476563	40.019539	0.000779	0.000000	0.625524	4	2328
2026-05-02T21:38:37	72	425	432	8	2257	114.998662	282.125000	8	0	0	0	0	-0.002182	63.285305	1.462969	31.625841	0.001048	0.000616	0.609972	4	2257
2026-05-02T21:38:51	73	433	440	8	2272	13.256115	284.000000	8	0	0	0	0	-0.005625	174.359706	1.422607	87.160002	0.004815	0.060159	0.635709	4	2272
2026-05-02T21:39:03	74	441	446	6	2088	-31.544499	348.000000	6	0	0	0	0	-0.002926	222.085028	1.404698	111.025541	0.001671	0.006337	0.621018	4	2088
2026-05-02T21:39:11	75	447	450	4	1158	86.668385	289.500000	4	0	0	0	0	-0.001054	101.583837	1.418810	50.776676	0.001295	0.000000	0.621238	4	1158
2026-05-02T21:39:25	76	451	458	8	2176	117.196933	272.000000	8	0	0	0	0	-0.004132	62.883912	1.403782	31.423786	0.002997	0.009006	0.613335	4	2176
2026-05-02T21:39:37	77	459	465	7	2181	104.372264	311.571429	7	0	0	0	0	-0.003263	74.551273	1.391026	37.258463	0.004435	0.047965	0.672239	4	2181
2026-05-02T21:39:50	78	466	472	7	2176	139.776325	310.857143	7	0	0	0	0	-0.003571	66.624244	1.412557	33.294426	0.002255	0.009440	0.425616	4	2176
2026-05-02T21:40:03	79	473	478	6	2258	40.581263	376.333333	6	0	0	0	0	-0.002763	147.206535	1.368129	73.586824	0.001971	0.007566	0.660808	4	2258
2026-05-02T21:40:15	80	479	484	6	2320	142.398059	386.666667	6	0	0	0	0	0.006102	56.880666	1.374922	28.432686	0.002914	0.014941	0.690048	4	2320
2026-05-02T21:40:28	81	485	490	6	2251	162.342814	375.166667	6	0	0	0	0	-0.001140	39.214223	1.399151	19.591980	0.002171	0.010162	0.338026	4	2251
2026-05-02T21:40:43	82	491	498	8	2204	112.194442	275.500000	8	0	0	0	0	-0.001810	66.417463	1.411655	33.192805	0.003171	0.020588	0.663397	4	2204
2026-05-02T21:40:46	83	499	500	2	559	-34.815843	279.500000	2	0	0	0	0	0.032167	214.934039	1.344800	107.485737	0.000245	0.000000	0.590662	4	559
